español	quechua
de nuestro tiempo, que te prefiguran,	 tiemponchismanta, chaymi ñawpaqmantaraq rikch’asunki, .
y pues no hacían más que adivinarte,	 chaymantataq mana imatapas ruwarqankuchu aswanpas adivinaylla,
no podían cantarte cual mereces.	 Paykunaqa manan merecesqaykiman hina takiyta atirqankuchu.
En cuanto a aquellos que te contemplamos	 Qankunapi yuyaymanaqkunamanta rimaspaqa
con absorta mirada, estamos mudos.	 absorbido qhawariywan, upa kanchis.
Tiempo, no has de jactarte de mis cambios:	 Tiempo, ama alabakunaykichu cambiasqaymanta:
alzas con nuevo brío tus pirámides	 pirámideykikunata musuq vervewan hoqarinki
y no son para mí nuevas ni extrañas	 manataqmi mosoqchu nitaq mana reqsisqachu ñoqapaq
sino aspectos de formas anteriores.	 ichaqa ñawpaq formakunaq aspectonkuna.
Por ser corta la vida, nos sorprende	 Kawsayqa pisilla kasqanraykum admirakunchik
lo antiguo que reiteras y que impones,	 chay mawk’a chayta yapamanta rimasqayki, chaytataq churanki, .
cual si fuera lo nuevo que deseamos	 imataq kanman musuq munasqanchik kaptinqa
y si no conociéramos su historia.	 Hinaspapas willakuyninta mana yachaspaqa.
Os desafío a ti y a tus anales;	 Qankunata, analesniykikunatapas desafiayki;
no me asombran pasado ni presente,	 ñawpaqpas kunanpas ama admirachiwaychu,
pues tus anales y lo visto engañan	 imaraykuchus analesniykikuna, rikusqakuna ima engañan
al transformarse mientras te apresuras.	 kallpachkaspa tikrakuspa.
Por mí, te juro que he de ser constante	Kikillaymantam jurani sapa kutilla kanaymanta
a pesar de tu hoz y de ti mismo.	 hozniykipas, qan kikiykipas kashaspapas.
Pobre alma, centro de culpable limo	 Wakcha alma, huchayuq limo centro
a la que burla, indócil, quien la ciñe,	 burlakuq, mana kamachikuq, chumpikuq, .
¿por qué adentro sufrir afán y hambre	 imaraykutaq ukhupi munakuywan yarqaymanta ñak’arinku
si pintas lo exterior de alegre lujo?	 sichus gay lujopa hawanpi pintanki chayqa?
Si el contrato es tan breve, ¿por qué gastas	 Contrato ancha pisilla kaptinqa, ¿imaraykutaq gastanki
ornando tu morada pasajera?	 temporal tiyasqaykita sumaqchaspa?
¿Tendrá por fin tu cuerpo sustentar	 ¿Cuerpoykichu tukukuypi sustentanan kanqa
al gusano que herede tu derroche?	 chay usuchiyniykita herenciata chaskiq kuruman?
Vive, alma, a expensas de tu servidor;	 Kawsay, alma, kamachiykiq qolqenwan;
que aumenten sus fatigas tu tesoro;	 qhapaq kayniyki llank’ayninkuta yapachun;
y cambia horas de espuma por divinas.	 hinaspa horas de espuma cambiay divinopaq.
Sé rica adentro, en vez de serlo afuera.	 Hawamanta qhapaq kaymantaqa, ukhupi qhapaq kay.
Devora tú a la Muerte y no la nutras,	 Wañuytaqa mikhunkichis, manataq mikhuchinkichischu,
pues si ella muere, no podrás morir.	 Bueno, wañuptinqa manam wañuwaqchu.
